3.919781629900000098e+03 4.202148437500000000e+00 inf
3.919860423229999924e+03 -4.579785156250000000e+01 -inf
3.919939216570000099e+03 1.720214843750000000e+01 inf
3.920018009909999819e+03 2.820214843750000000e+01 inf
3.920096803240000099e+03 1.020214843750000000e+01 inf
3.920175596579999819e+03 7.202148437500000000e+00 inf
3.920254389910000100e+03 -3.479785156250000000e+01 -inf
3.920333183249999820e+03 2.202148437500000000e+00 inf
3.920411976589999995e+03 2.020214843750000000e+01 inf
3.920490769919999821e+03 -5.479785156250000000e+01 -inf
3.920569563259999995e+03 1.520214843750000000e+01 inf
3.920648356600000170e+03 3.320214843750000000e+01 inf
3.920727149929999996e+03 -6.797851562500000000e+00 -inf
3.920805943270000171e+03 -1.179785156250000000e+01 -inf
3.920884736609999891e+03 -1.179785156250000000e+01 -inf
3.920963529940000171e+03 8.202148437500000000e+00 inf
3.921042323279999891e+03 -5.797851562500000000e+00 -inf
3.921121116610000172e+03 7.202148437500000000e+00 inf
3.921199909949999892e+03 -3.179785156250000000e+01 -inf
3.921278703290000067e+03 6.202148437500000000e+00 inf
3.921357496619999893e+03 1.020214843750000000e+01 inf
3.921436289960000067e+03 1.720214843750000000e+01 inf
3.921515083299999787e+03 -1.479785156250000000e+01 -inf
3.921593876630000068e+03 -3.179785156250000000e+01 -inf
3.921672669969999788e+03 -3.779785156250000000e+01 -inf
3.921751463300000069e+03 1.820214843750000000e+01 inf
3.921830256639999789e+03 3.920214843750000000e+01 inf
3.921909049979999963e+03 -7.978515625000000000e-01 -inf
3.921987843309999789e+03 -7.978515625000000000e-01 -inf
3.922066636649999964e+03 2.920214843750000000e+01 inf
3.922145429990000139e+03 -3.479785156250000000e+01 -inf
3.922224223319999965e+03 3.320214843750000000e+01 inf
3.922303016660000139e+03 -3.079785156250000000e+01 -inf
3.922381809999999859e+03 -1.079785156250000000e+01 -inf
3.922460603330000140e+03 -2.479785156250000000e+01 -inf
3.922539396669999860e+03 -1.479785156250000000e+01 -inf
3.922618190000000141e+03 3.202148437500000000e+00 inf
3.922696983339999861e+03 -7.978515625000000000e-01 -inf
3.922775776680000035e+03 -3.379785156250000000e+01 -inf
3.922854570009999861e+03 -3.279785156250000000e+01 -inf
3.922933363350000036e+03 -3.379785156250000000e+01 -inf
3.923012156690000211e+03 3.820214843750000000e+01 inf
3.923090950020000037e+03 6.202148437500000000e+00 inf
3.923169743360000211e+03 -2.979785156250000000e+01 -inf
3.923248536699999931e+03 6.202148437500000000e+00 inf
3.923327330030000212e+03 2.220214843750000000e+01 inf
3.923406123369999932e+03 -4.679785156250000000e+01 -inf
3.923484916700000213e+03 3.420214843750000000e+01 inf
3.923563710039999933e+03 -1.179785156250000000e+01 -inf
3.923642503380000107e+03 -8.797851562500000000e+00 -inf
3.923721296709999933e+03 2.520214843750000000e+01 inf
3.923800090050000108e+03 5.620214843750000000e+01 inf
3.923878883389999828e+03 2.320214843750000000e+01 inf
3.923957676720000109e+03 3.920214843750000000e+01 inf
3.924036470059999829e+03 1.020214843750000000e+01 inf
3.924115263390000109e+03 1.420214843750000000e+01 inf
3.924194056729999829e+03 2.021484375000000000e-01 inf
3.924272850070000004e+03 -3.079785156250000000e+01 -inf
3.924351643399999830e+03 -1.679785156250000000e+01 -inf
3.924430436740000005e+03 -1.979785156250000000e+01 -inf
3.924509230080000179e+03 -7.978515625000000000e-01 -inf
3.924588023410000005e+03 9.202148437500000000e+00 inf
3.924666816750000180e+03 -3.379785156250000000e+01 -inf
3.924745610089999900e+03 -5.179785156250000000e+01 -inf
3.924824403420000181e+03 2.320214843750000000e+01 inf
3.924903196759999901e+03 1.220214843750000000e+01 inf
3.924981990090000181e+03 1.202148437500000000e+00 inf
3.925060783429999901e+03 2.620214843750000000e+01 inf
3.925139576770000076e+03 8.120214843750000000e+01 inf
3.925218370099999902e+03 -2.879785156250000000e+01 -inf
3.925297163440000077e+03 9.202148437500000000e+00 inf
3.925375956779999797e+03 1.520214843750000000e+01 inf
3.925454750110000077e+03 -3.679785156250000000e+01 -inf
3.925533543449999797e+03 -7.978515625000000000e-01 -inf
3.925612336789999972e+03 -1.579785156250000000e+01 -inf
3.925691130119999798e+03 6.202148437500000000e+00 inf
3.925769923459999973e+03 9.202148437500000000e+00 inf
3.925848716789999798e+03 -6.879785156250000000e+01 -inf
3.925927510129999973e+03 -3.179785156250000000e+01 -inf
3.926006303470000148e+03 2.320214843750000000e+01 inf
3.926085096799999974e+03 -1.879785156250000000e+01 -inf
3.926163890140000149e+03 -4.479785156250000000e+01 -inf
3.926242683479999869e+03 4.202148437500000000e+00 inf
3.926321476810000149e+03 1.202148437500000000e+00 inf
3.926400270149999869e+03 3.620214843750000000e+01 inf
3.926479063480000150e+03 2.021484375000000000e-01 inf
3.926557856819999870e+03 1.202148437500000000e+00 inf
3.926636650160000045e+03 1.220214843750000000e+01 inf
3.926715443489999871e+03 6.020214843750000000e+01 inf
3.926794236830000045e+03 -2.779785156250000000e+01 -inf
3.926873030170000220e+03 -5.797851562500000000e+00 -inf
3.926951823500000046e+03 -1.797851562500000000e+00 -inf
3.927030616840000221e+03 -2.979785156250000000e+01 -inf
3.927109410179999941e+03 3.520214843750000000e+01 inf
3.927188203510000221e+03 -1.779785156250000000e+01 -inf
3.927266996849999941e+03 -1.479785156250000000e+01 -inf
3.927345790180000222e+03 2.520214843750000000e+01 inf
3.927424583519999942e+03 -1.179785156250000000e+01 -inf
3.927503376860000117e+03 2.420214843750000000e+01 inf
3.927582170189999943e+03 -1.579785156250000000e+01 -inf
3.927660963530000117e+03 6.220214843750000000e+01 inf
3.927739756869999837e+03 -5.797851562500000000e+00 -inf
3.927818550200000118e+03 -7.797851562500000000e+00 -inf
3.927897343539999838e+03 1.920214843750000000e+01 inf
3.927976136880000013e+03 4.120214843750000000e+01 inf
3.928054930209999839e+03 -5.479785156250000000e+01 -inf
3.928133723550000013e+03 2.020214843750000000e+01 inf
3.928212516879999839e+03 8.202148437500000000e+00 inf
3.928291310220000014e+03 5.720214843750000000e+01 inf
3.928370103560000189e+03 1.720214843750000000e+01 inf
3.928448896890000015e+03 -4.779785156250000000e+01 -inf
3.928527690230000189e+03 3.020214843750000000e+01 inf
3.928606483569999909e+03 8.202148437500000000e+00 inf
3.928685276900000190e+03 5.020214843750000000e+01 inf
3.928764070239999910e+03 1.420214843750000000e+01 inf
3.928842863570000191e+03 -1.279785156250000000e+01 -inf
3.928921656909999911e+03 -5.179785156250000000e+01 -inf
3.929000450250000085e+03 -2.879785156250000000e+01 -inf
3.929079243579999911e+03 -4.797851562500000000e+00 -inf
3.929158036920000086e+03 1.202148437500000000e+00 inf
3.929236830259999806e+03 -1.279785156250000000e+01 -inf
3.929315623590000087e+03 -4.797851562500000000e+00 -inf
3.929394416929999807e+03 6.520214843750000000e+01 inf
3.929473210269999981e+03 -2.079785156250000000e+01 -inf
3.929552003599999807e+03 1.420214843750000000e+01 inf
3.929630796939999982e+03 -3.979785156250000000e+01 -inf
3.929709590269999808e+03 -7.978515625000000000e-01 -inf
3.929788383609999983e+03 -8.797851562500000000e+00 -inf
3.929867176950000157e+03 1.220214843750000000e+01 inf
3.929945970279999983e+03 1.202148437500000000e+00 inf
3.930024763620000158e+03 -4.797851562500000000e+00 -inf
3.930103556959999878e+03 4.720214843750000000e+01 inf
3.930182350290000159e+03 -1.979785156250000000e+01 -inf
3.930261143629999879e+03 1.820214843750000000e+01 inf
3.930339936970000053e+03 -2.579785156250000000e+01 -inf
3.930418730299999879e+03 -1.797851562500000000e+00 -inf
3.930497523640000054e+03 9.202148437500000000e+00 inf
3.930576316969999880e+03 3.320214843750000000e+01 inf
3.930655110310000055e+03 2.920214843750000000e+01 inf
3.930733903649999775e+03 4.120214843750000000e+01 inf
3.930812696980000055e+03 -9.797851562500000000e+00 -inf
3.930891490319999775e+03 -1.797851562500000000e+00 -inf
3.930970283659999950e+03 3.620214843750000000e+01 inf
3.931049076989999776e+03 4.020214843750000000e+01 inf
3.931127870329999951e+03 -2.979785156250000000e+01 -inf
3.931206663670000125e+03 3.120214843750000000e+01 inf
3.931285456999999951e+03 1.420214843750000000e+01 inf
3.931364250340000126e+03 -2.479785156250000000e+01 -inf
3.931443043669999952e+03 2.420214843750000000e+01 inf
3.931521837010000127e+03 -7.978515625000000000e-01 -inf
3.931600630349999847e+03 -3.279785156250000000e+01 -inf
3.931679423680000127e+03 -3.579785156250000000e+01 -inf
3.931758217019999847e+03 -3.879785156250000000e+01 -inf
3.931837010360000022e+03 3.920214843750000000e+01 inf
3.931915803689999848e+03 -1.679785156250000000e+01 -inf
3.931994597030000023e+03 3.820214843750000000e+01 inf
3.932073390359999848e+03 7.202148437500000000e+00 inf
3.932152183700000023e+03 -7.797851562500000000e+00 -inf
3.932230977040000198e+03 -2.679785156250000000e+01 -inf
3.932309770370000024e+03 -2.779785156250000000e+01 -inf
3.932388563710000199e+03 -1.679785156250000000e+01 -inf
3.932467357049999919e+03 -3.797851562500000000e+00 -inf
3.932546150380000199e+03 -2.379785156250000000e+01 -inf
3.932624943719999919e+03 1.020214843750000000e+01 inf
3.932703737060000094e+03 2.420214843750000000e+01 inf
3.932782530389999920e+03 -4.797851562500000000e+00 -inf
3.932861323730000095e+03 -1.279785156250000000e+01 -inf
3.932940117059999920e+03 5.202148437500000000e+00 inf
3.933018910400000095e+03 -1.479785156250000000e+01 -inf
3.933097703739999815e+03 -4.679785156250000000e+01 -inf
3.933176497070000096e+03 1.202148437500000000e+00 inf
3.933255290409999816e+03 -4.797851562500000000e+00 -inf
3.933334083749999991e+03 2.420214843750000000e+01 inf
3.933412877079999816e+03 -4.797851562500000000e+00 -inf
3.933491670419999991e+03 -1.979785156250000000e+01 -inf
3.933570463760000166e+03 -3.179785156250000000e+01 -inf
3.933649257089999992e+03 -4.879785156250000000e+01 -inf
3.933728050430000167e+03 5.202148437500000000e+00 inf
3.933806843759999992e+03 3.202148437500000000e+00 inf
3.933885637100000167e+03 -1.797851562500000000e+00 -inf
3.933964430439999887e+03 -4.079785156250000000e+01 -inf
3.934043223770000168e+03 -4.579785156250000000e+01 -inf
3.934122017109999888e+03 9.202148437500000000e+00 inf
3.934200810450000063e+03 -2.079785156250000000e+01 -inf
3.934279603779999889e+03 -5.797851562500000000e+00 -1.079953572260200704e+18
3.934358397120000063e+03 -7.797851562500000000e+00 -1.279874651521520250e+15
3.934437190449999889e+03 7.202148437500000000e+00 2.279606374972368652e+12
3.934515983790000064e+03 1.120214843750000000e+01 1.483327020118239403e+10
3.934594777129999784e+03 -9.797851562500000000e+00 -1.161892651783388108e+08
3.934673570460000064e+03 1.620213508605957031e+01 3.613958929179376923e+06
3.934752363799999785e+03 -1.798175811767578125e+00 -1.542329936887511576e+04
3.934831157139999959e+03 1.819789505004882812e+01 1.180957332598200628e+04
3.934909950469999785e+03 6.172365188598632812e+00 5.647247985063206670e+02
3.934988743809999960e+03 6.608190536499023438e+01 1.472038504786128215e+03
3.935067537150000135e+03 -2.210795974731445312e+01 -1.875858899165065452e+02
3.935146330479999961e+03 -7.375804901123046875e+00 -3.337646053486959374e+01
3.935225123820000135e+03 1.932514572143554688e+01 5.808081352011792831e+01
3.935303917149999961e+03 2.802004814147949219e+01 6.105425379200676161e+01
3.935382710490000136e+03 7.147712707519531250e-01 1.143438076188763475e+00
3.935461503829999856e+03 2.440996551513671875e+01 2.990777962825897873e+01
3.935540297160000137e+03 1.610566902160644531e+01 1.608468068661740702e+01
3.935619090499999857e+03 7.580187988281250000e+01 6.508379492234179509e+01
3.935697883840000031e+03 5.449859809875488281e+01 4.310291640511109534e+01
3.935776677169999857e+03 -1.180417251586914062e+01 -9.255024059931679759e+00
3.935855470510000032e+03 4.489355659484863281e+01 3.486438775251363609e+01
3.935934263850000207e+03 5.859172439575195312e+01 4.185393737973985395e+01
3.936013057180000033e+03 8.028988647460937500e+01 4.696122215130412769e+01
3.936091850520000207e+03 2.398678398132324219e+01 1.090422256314823457e+01
3.936170643850000033e+03 9.568128395080566406e+01 3.645186366052048044e+01
3.936249437190000208e+03 8.837372779846191406e+01 3.019603137381794511e+01
3.936328230529999928e+03 7.006506156921386719e+01 2.161703198174917873e+01
3.936407023860000209e+03 1.397557678222656250e+02 3.888086438390837429e+01
3.936485817199999929e+03 1.334459648132324219e+02 3.396951068709985577e+01
3.936564610540000103e+03 1.031356391906738281e+02 2.444007686454488493e+01
3.936643403869999929e+03 1.198248062133789062e+02 2.694995415766738134e+01
3.936722197210000104e+03 1.505134582519531250e+02 3.254964536154849242e+01
3.936800990539999930e+03 1.582015991210937500e+02 3.227682438109854957e+01
3.936879783880000105e+03 2.118892250061035156e+02 3.959396953761108762e+01
3.936958577219999825e+03 1.415763435363769531e+02 2.431216099718578505e+01
3.937037370550000105e+03 1.932629432678222656e+02 3.112895048122167552e+01
3.937116163889999825e+03 1.329490280151367188e+02 2.066930258401198728e+01
3.937194957230000000e+03 1.796346130371093750e+02 2.871518063825539713e+01
3.937273750559999826e+03 1.723196640014648438e+02 2.953618884825377933e+01
3.937352543900000001e+03 2.390042228698730469e+02 3.880447623018834236e+01
3.937431337240000175e+03 2.446882514953613281e+02 3.347208091298987398e+01
3.937510130570000001e+03 2.653717536926269531e+02 3.208442975692216947e+01
3.937588923910000176e+03 2.660547714233398438e+02 3.015145380578837830e+01
3.937667717240000002e+03 3.057372512817382812e+02 3.296236626690254212e+01
3.937746510580000177e+03 3.704192314147949219e+02 3.809651894155955887e+01
3.937825303919999897e+03 2.991007041931152344e+02 2.972580645619902739e+01
3.937904097250000177e+03 3.487816505432128906e+02 3.420614538385383696e+01
3.937982890589999897e+03 3.814621009826660156e+02 3.681531275187354879e+01
3.938061683930000072e+03 3.841420249938964844e+02 3.550342705877593374e+01
3.938140477259999898e+03 4.148214149475097656e+02 3.740816816913923759e+01
3.938219270600000073e+03 3.144993057250976562e+02 2.980449761958192312e+01
3.938298063939999793e+03 3.241577301025390625e+02 3.352543400326531042e+01
3.938376857270000073e+03 3.946467094421386719e+02 4.107738091574758954e+01
3.938455650609999793e+03 3.734921150207519531e+02 3.406941434010218472e+01
3.938534443940000074e+03 4.146134796142578125e+02 3.210754898657705780e+01
3.938613237279999794e+03 5.676036262512207031e+02 3.977180390652413422e+01
3.938692030619999969e+03 5.454466361999511719e+02 3.627008314614622009e+01
3.938770823949999794e+03 5.855436630249023438e+02 3.773894400762367241e+01
3.938849617289999969e+03 5.447979660034179688e+02 3.427224226018636699e+01
3.938928410630000144e+03 5.835778198242187500e+02 3.522869225693309403e+01
3.939007203959999970e+03 7.492606468200683594e+02 4.306945105326148848e+01
3.939085997300000145e+03 6.789342803955078125e+02 3.768051603123414139e+01
3.939164790629999970e+03 7.126070098876953125e+02 3.862307766580594404e+01
3.939243583970000145e+03 7.482792243957519531e+02 3.972597415077456162e+01
3.939322377309999865e+03 7.599509353637695312e+02 3.949417524260282164e+01
3.939401170640000146e+03 6.986221199035644531e+02 3.587609985151171799e+01
3.939479963979999866e+03 7.302927932739257812e+02 3.769806457660145327e+01
3.939558757320000041e+03 7.809629554748535156e+02 3.944574789353479360e+01
3.939637550649999866e+03 8.186326065063476562e+02 3.874446518281966689e+01
3.939716343990000041e+03 1.037301773071289062e+03 4.637257262212873599e+01
3.939795137330000216e+03 9.299706001281738281e+02 4.022032896249357492e+01
3.939873930660000042e+03 9.146389732360839844e+02 3.901863606934389850e+01
3.939952724000000217e+03 9.433063468933105469e+02 4.087785793775535836e+01
3.940031357790000129e+03 9.120142478942871094e+02 4.036547937697999089e+01
3.940109752270000172e+03 1.029745277404785156e+03 4.402425903155502596e+01
3.940188146750000215e+03 1.106414817810058594e+03 4.472903357437928662e+01
3.940266541240000151e+03 1.062076869964599609e+03 4.245578198097445011e+01
3.940344935720000194e+03 1.079657306671142578e+03 4.321986983753628664e+01
3.940423330199999782e+03 1.029786087036132812e+03 3.979485572291925166e+01
3.940501724679999825e+03 1.170817562103271484e+03 4.375584583290385865e+01
3.940580119159999867e+03 1.157136245727539062e+03 4.339392625017443805e+01
3.940658513639999910e+03 1.183770343780517578e+03 4.556503709925082291e+01
3.940736908119999953e+03 9.616344795227050781e+02 3.982853220960708285e+01
3.940815302599999995e+03 8.560675430297851562e+02 4.124003113405644427e+01
3.940893697080000038e+03 8.194047927856445312e+02 4.141274131415563886e+01
3.940972091560000081e+03 9.702168121337890625e+02 4.167187479391317595e+01
3.941050486050000018e+03 1.060898323059082031e+03 4.122479113234861359e+01
3.941128880530000060e+03 1.015305641174316406e+03 4.241001799295960950e+01
3.941207275010000103e+03 8.328459930419921875e+02 3.966972779452797937e+01
3.941285669490000146e+03 8.845729866027832031e+02 4.156225807044248199e+01
3.941364063970000188e+03 1.033244861602783203e+03 4.539031846495462474e+01
3.941442458449999776e+03 9.962778244018554688e+02 4.411567041588465088e+01
3.941520852929999819e+03 1.056568157196044922e+03 4.413530830203125532e+01
3.941599247409999862e+03 1.162353919982910156e+03 4.399607260568102163e+01
3.941677641889999904e+03 1.065859092712402344e+03 4.194072833981275750e+01
