6.097023456120000446e+03 6.128432449340820312e+03 8.236226374699715791e+01
6.097148049839999658e+03 1.004792063903808594e+04 1.048784405695284931e+02
6.097272643549999884e+03 1.242892040252685547e+04 1.158002814748091538e+02
6.097397237270000005e+03 1.382901192474365234e+04 1.221834997603308324e+02
6.097521830990000126e+03 1.436296092224121094e+04 1.226815509452617192e+02
6.097646424700000352e+03 1.554498837280273438e+04 1.286538225385188809e+02
6.097771018419999564e+03 1.637501963043212891e+04 1.313796456745329237e+02
6.097895612129999790e+03 1.733605163574218750e+04 1.355469891695837816e+02
6.098020205849999911e+03 1.776508435058593750e+04 1.366766496456628204e+02
6.098144799570000032e+03 1.816111776733398438e+04 1.389902183086477976e+02
6.098269393280000259e+03 1.824415185546875000e+04 1.383385650932434032e+02
6.098393987000000379e+03 1.913118660736083984e+04 1.416195088447989576e+02
6.098518580719999591e+03 2.000922207641601562e+04 1.448866427009117217e+02
6.098643174429999817e+03 2.088525824737548828e+04 1.483508835677490367e+02
6.098767768149999938e+03 2.216729505920410156e+04 1.531822232152563572e+02
6.098892361860000165e+03 2.310133255004882812e+04 1.553931064396881823e+02
6.099016955580000285e+03 2.410337073516845703e+04 1.589300018240888051e+02
6.099141549300000406e+03 2.466140961456298828e+04 1.599020984718473244e+02
6.099266143009999723e+03 2.553344912719726562e+04 1.630471546258595481e+02
6.099390736729999844e+03 2.616448928833007812e+04 1.649400533570860716e+02
6.099515330440000071e+03 2.696153016662597656e+04 1.679738802380409197e+02
6.099639924160000191e+03 2.717457167053222656e+04 1.669653216377503782e+02
6.099764517880000312e+03 2.838261381530761719e+04 1.718066248450114699e+02
6.099889111589999629e+03 2.902665666198730469e+04 1.738063759640803880e+02
6.100013705309999750e+03 2.908570021057128906e+04 1.736788488266548427e+02
6.100138299019999977e+03 2.932574453735351562e+04 1.753143835382765872e+02
6.100262892740000098e+03 2.995178953552246094e+04 1.773367208759614471e+02
6.100387486460000218e+03 3.133783512878417969e+04 1.809088376435088321e+02
6.100512080170000445e+03 3.225387571716308594e+04 1.816847683873539552e+02
6.100636673889999656e+03 3.357977366638183594e+04 1.863727990285881617e+02
6.100761267609999777e+03 3.434607179260253906e+04 1.889877784099095379e+02
6.100885861320000004e+03 3.473772312927246094e+04 1.897131785897915677e+02
6.101010455040000124e+03 3.574955686950683594e+04 1.928914714328526259e+02
6.101135048750000351e+03 3.686762356567382812e+04 1.959527653055671692e+02
6.101259642469999562e+03 3.761052783203125000e+04 1.973694113886415948e+02
6.101384236189999683e+03 3.849441810607910156e+04 1.999874419751712367e+02
6.101508829899999910e+03 3.943507110595703125e+04 2.030186789480489438e+02
6.101633423620000030e+03 3.993270248413085938e+04 2.036923700907638874e+02
6.101758017330000257e+03 4.012697897338867188e+04 2.033729477868040760e+02
6.101882611050000378e+03 3.974420011901855469e+04 2.026874564274742738e+02
6.102007204769999589e+03 3.774740440368652344e+04 1.983671483619646949e+02
6.102131798479999816e+03 3.514754336547851562e+04 1.909193853724165137e+02
